1878.華山論劍 須讓人民滿意,民進黨中國事務委員會從去年七月起舉辦了九場的對中政策擴大會議，俗稱華山會議，也有人戲稱華山論劍。這一系列會議在去年十二月底已畫下句點，中國事務委員會將在本周四提出怎麼樣的結論，令各界期待。 民進黨現在面,2013-12-21,"['民進', '中國', '事務委員會', '起舉', '九場']"
1879.吳釗燮、陳明通 擬分赴中美溝通,民進黨中國事務委員會下午舉行第五次會議，針對先前舉行的四場中國事務委員會及九場對中擴大會議(華山會議)所做成的會議結論，整理出「現階段對中政策總結報告」草案。與此同時，民進黨也將派人向美國和大陸溝通，說,2013-12-21,"['民進', '中國', '事務委員會', '舉行', '會議']"
1880.馬挺陸生享健保‘別畫地自限’,大學校長會議今明兩天在台南崑山科技大學登場，總統馬英九上午出席與大學校長溝通高等教育問題。馬英九致詞時多次提及開放陸生來台政策。他說，外界常質疑陸生沒繳稅，憑什麼享有健保。他自己在美國留學期間從未繳稅,2013-12-21,"['大學', '校長', '繳稅', '會議', '兩天']"
1881.綠對中政策今出爐 不提凍獨,民進黨對中政策總結報告今天出爐，黨內意見不一。行政院前院長謝長廷說，中國事務委員會做出新的結論，應做民調看人民是否支持，他仍主張「憲法各表」；民進黨前主席游錫堃說，過去通過的決議文已足夠，未,2013-12-21,"['民進', '總結', '報告', '出爐', '黨內']"
1882.避談實質沒亮點 看不到改變,民進黨中國事務委員會即將提出「現階段對中總結報告」，根據報告初稿，雖然已對中國釋出善意，但內容並無讓人眼睛一亮的嶄新政策，如果最後只是打出「安全牌」，而無真正的突破，如何從國民黨手中搶奪兩岸政策話語權,2013-12-21,"['報告', '民進', '中國', '事務委員會', '即將']"
1883.凱士士經營有成 玉山獎三喜臨門,世界知名電子配線器材品牌凱士士公司，從臺南發跡，現已站穩全球電子零配件產業的龍頭地位，成立以來，一直秉持著「創新產品，顧客至上」的宗旨來服務全球的客戶，以自有品牌「KSS」外銷達110國之多。且日前獲頒「國,2013-12-21,"['電子', '品牌', '配線', '凱士士', '發跡']"
1884.「憲政共識」退回「台灣共識」,民進黨昨通過「對中政策檢討紀要」，排除原本列在報告初稿中，以「憲政共識」做為兩岸對話基礎的結論，改為「積極凝聚台灣內部的共識，做為兩岸對話的基礎」。 這份紀要指出，當前台灣民眾認同自己是台灣人、主張獨立,2013-12-21,"['兩岸', '基礎', '台灣', '民進', '昨通過']"
1885.民進黨不可在台獨議題上耍盤子,馬戲團裡數隻竹枝耍起幾個盤子的功夫，那是叔叔有練過。現在，民進黨在台獨議題上也玩起耍盤子的戲法，卻是險象環生，危機四伏；原定昨日發布的《兩岸政策總結報告》，降格為《兩岸政策檢討紀要》，正是一隻盤子乒乓,2013-12-21,"['盤子', '兩岸', '耍起', '戲團裡數', '幾個']"
1886.學者：政治立場沒變 難有突破,民進黨昨提出對中政策檢討紀要，政大國家發展所教授童振源說，報告展現善意與積極態度，善待陸生、陸配、陸客有助改善民進黨反中形象，但進展幅度有限，沒調整既有政治立場，大陸恐難與民進黨展開積極交流。 童振源說,2013-12-21,"['民進', '振源', '檢討紀', '政大國家', '發展']"
1887.對中政策炸彈 蘇貞昌暫拆引信,經過半年九場的「華山會議」，民進黨日昨彙整對中政策擴大會議的「總結報告」，送到中國事務委員會議決。經過兩個半小時的討論，只獲得「政策檢討紀要」，也就是有匯集、卻沒有整合，除了對於善待陸配陸生，以及智庫,2013-12-21,"['經過', '九場', '華山會議', '民進', '整對']"
1888.善待陸生 不只人道，更是戰略,就讀政大傳播學院博士班的王楠，上月她成為第一個獲得王惕吾獎學金的陸生。出身河北工薪家庭的她，打了一年的工，才得以一圓來台念書的夢想。領獎那天，她說，來台讀書不能打工，也不能領學校獎學金，每天坐吃山空，,2013-12-21,"['獎學金', '讀政大', '傳播', '學院', '博士班']"
1889.綠表態：營造陸生友善環境,民進黨昨天通過對中政策檢討紀要指出，台灣應在國家安全、社會承載無虞以及制度完整配套的前提下，逐步檢討、修正法令，營造對陸配、陸生與陸客的友善環境，使其成為支持民主台灣的最佳夥伴；但民進黨昨未提出具體作,2013-12-21,"['夥伴', '民進', '通過', '檢討紀', '台灣應']"
1890.質量不佳 陸生來台3限6不 馬：通盤檢討,開放陸生來台已經第三年，但招生質、量皆不如預期。總統馬英九昨天在全國大專校院校長會議表示，要通盤檢討「三限六不」政策，且可考慮比照僑外生，將陸生納入健保。 教育部長蔣偉寧在總統指示後，開記者會表示，除,2013-12-21,"['總統', '開放陸', '生來', '已經', '預期']"
1891.今年續旺 看三關鍵,法人分析，鴻海寫下去年12月、去年第4季、去年全年度及全台上市櫃營收規模的「四個新高」之後，今年營運續揚關鍵，除了蘋果訂單狀況之外，海外布局、非蘋客戶開發狀況，都是重點。 法人預期，本月逢傳統淡季，鴻海營,2013-12-21,"['法人', '鴻海寫', '12', '櫃營', '收規模']"
1892.沒Fu的對中政策,民進黨中國事務委員會公布「對中政策檢討紀要」，開宗明義指出台灣民眾的國族認同、統獨態度，以及台灣與中國的關係，與民進黨的「台灣前途決議文」立場趨於一致，顯示民進黨立場已被多數台灣人接受。 隔天謝長廷主動,2013-12-21,"['台灣', '立場', '民進', '中國', '事務委員會']"
1893.陸生3限6不 又是保護主義,李允中╱中國醫藥大學通識教育中心專案助理教授（台中市） 日昨全國大專校院校長會議中，教育部表示將鬆綁招收陸生的「三限六不」政策。馬總統也指示應將陸生納入健保，並提醒招收陸生應視為爭取優良學生的重要手段。,2013-12-21,"['陸生', '招收', '李允中', '中國', '醫藥']"
1894.華山紀要的詖詞與遁詞,這個孩子，姥姥不疼，舅舅不愛。 民進黨原本要提出《對中政策總結報告》，但在上桌前蘇貞昌就主動將其改名為《對中政策檢討報告》；端出來上桌後，無人承認其有「結論」或「報告」的分量，謝長廷更指其只夠格稱《華山,2013-12-21,"['報告', '這個', '不疼', '不愛', '民進']"
1895.開放陸生讀在職專班 教部研議,目前政府開放陸生來台就讀正式學位，但不能讀在職專班，政大校長吳思華昨天在全國大專校院校長會議提案，希望政府能逐漸開放陸生來台讀EMBA等在職專班，吸引更多菁英來台，教育部高教司長黃雯玲指出，還要再研議。 全,2013-12-21,"['開放陸', '生來', '專班', '菁英', '學位']"
1896.擴招陸生 先除對岸二障礙,吳建國╱國立高雄應用科技大學前校長、蘇州工業職業技術學院名譽院長（台北市） 馬總統日前參加全國大學校長會議，提到應該通盤檢討「三限六不」的招收大陸學生政策，而教育部蔣偉寧部長隨即宣布將從今年八月，增加,2013-12-21,"['校長', '吳建國', '國立', '應用', '大學前']"
1897.陸生納健保 不會拖垮財務,不少來台就讀的陸生渴望參加健保，馬英九總統日前表示，應給予陸生平等待遇。健保署指出，即使未來陸生納保，也是比照外籍學生待遇，並不會增加健保財務負擔。 健保署承保組長葉逢明表示，據教育部資料，目前就讀大專,2013-12-21,"['陸生', '健保', '健保署', '平等待遇', '來台']"
1898.政黨惡鬥 政府怠惰 最醜陋的「台灣風景」,陸生昨日慨嘆，希望台灣「把陸生當人看」，還說台灣人常常假裝「看見台灣」，卻長期看不見到處都是的「陸生」，活生生道破了一幅政黨惡鬥、政府怠惰失能，最醜陋的「台灣風景」。 陸生三法在二○一○年修正通過，正式,2013-12-21,"['陸生', '台灣', '慨嘆', '當人', '還說']"
1899.陸生怨歧視：在台灣 長期不被看見,馬英九總統上周宣示通盤檢討陸生來台「三限六不」政策，國民黨青年團昨舉辦兩岸青年論壇，三位來台陸生發言，指遭受制度歧視，希望台灣政府「把陸生當人看」，儘速納陸生入健保，並開放陸生擔任校內助理。 就讀政治大,2013-12-21,"['陸生', '任校', '青年', '英九總統', '通盤']"
1900.大學校長會議 馬總統與會,「103年全國大專校院校長會議」連續兩天在崑山科技大學舉行，開幕式貴賓為馬英九總統，馬總統致詞後並與校長進行座談會，直接溝通高等教育問題，針對校長關心招收陸生、學雜費調整、產學合作及弱勢助學等問題回應，並,2013-12-21,"['校長', '問題', '103', '全國大', '專校']"
1901.3年內 境外生拚10萬,教育部最新統計，一○二學年在台境外學生創史上新高，共七萬八千多人，足足比上學年增加快兩成；但不含港澳、陸生及僑生，來台攻讀學位的外籍生，其實只有一萬兩千多人，且以馬來西亞、印尼等東南亞學生較多，歐美外,2014-01-15,"['統計', '二學年', '學生', '創史', '共七萬']"
1902.試點實驗 納入港澳 排除大陸,教育部長蔣偉寧表示，自由經濟示範區推動教育創新，港澳大學列為合作對象，但排除對岸參與，大陸的大學暫無法來台設分校、學院或合開專班，避免節外生枝、引發爭議，影響政府跨出第一步。 蔣偉寧指出，推動教育創新，,2014-01-15,"['蔣偉寧', '推動', '創新', '經濟示', '範區']"
1903.統一擴產 要發50億寶島債,統一集團因應大陸發展需求，轉投資的統一中控擬首次發行人民幣10億元（約新台幣49.72億元）無擔保普通公司債，也是統一中控首度回台發行寶島債，取得的資金將用於大陸擴廠，預計到2015年大陸生產基地總數可達50個。,2014-01-15,"['發行', '億元', '一中', '回台', '團因']"
1904.日用品帶不走 陸生收集捐學弟妹,高雄大學大陸籍交換生殷建格，在離台前發起「二手日用品銀行」，鼓勵同期陸生將帶不走的吹風機、臉盆、曬衣架等日用品捐出，留給新學期將來的陸生使用，惜福又環保。 高雄大學每學期有將近100名交換生報到，其中陸生,2014-01-15,"['陸生', '高雄大學', '日用品', '惜福', '大陸籍']"
1905.統一（1216）大陸基地 將擴增,產業評析：統一（1216）是國內食品大廠，兩岸均有布局，並跨足上游原料供應鏈，轉投資統一超是獲利金雞母。 看好理由：統一轉投資的統一中控擬近日首次發行人民幣10億元（約新台幣49.72億元）無擔保普通公司債，取得,2014-01-15,"['億元', '利金', '一超', '產業', '評析']"
1906.「聯合報給希望」 陸生找到失散親人,江西華東交通大學研究生盧能芝來台當交換生，希望幫外公找尋失散逾一甲子的胞弟陽存根，經聯合報披露，返回大陸前夕終於如願，昨天她見著叔公陽存根的家人，激動不已，「我覺得這趟來台灣，真的不虛此行」。 盧能芝外,2014-01-15,"['存根', '盧能', '一甲子', '叔公', '華東']"
1907.育達科大玩彩繪 各系吉祥物 跳上宿舍牆,苗栗縣育達科技大學宿舍前一道長約百公尺的灰暗水泥牆，經近百名師生合力彩繪，今年初搖身變成五彩繽紛的亮麗牆面，繪有各系的吉祥物，充分展現校園生命力，也成為育達校園的新亮點。 彩繪圍牆活動是由育達科大繪圖設,2014-01-15,"['校園', '縣育', '大學', '師生', '彩繪']"
1908.魚貨大街搶鮮 白鯧限量660元,因應年前採買年貨習俗，全國漁會24至26日將在三重示範魚市場開辦第5屆魚貨大街，水產品全部以低於市場3至5成價格供應，還有鮮魚1元競標、百元搶購、千元白鯧限時限量只賣660元等好康促銷活動。 「魚價已經回不去了！,2014-01-15,"['市場', '因應', '採買', '貨習俗', '全國']"
1909.林義雄開講 陸生好奇「白色恐怖」,宜蘭縣青年公共事務協會舉辦「宜蘭青年領袖營」，昨天邀請民進黨前主席林義雄暢談台灣民主，有大陸學生慕名前來聆聽台灣多元聲音。 「政治，管人？還是管事？」林義雄在課堂一開始，劈頭詢問台下學員，引述孫中山的話,2014-01-15,"['林義雄', '台灣', '青年', '宜蘭縣', '事務協會']"
1910.光明燈變盆栽 身障童澆希望,平安燈不稀奇，點平安植栽才特別！中原大學關懷設計服務團隊與平鎮市天主教愛家發展中心合作，綠化閒置空間，並邀請民眾認養盆栽，再讓院童為其澆灌，祝福認養人長命百歲。 愛家發展中心是法國籍神父紀百祿發起，民國,2014-01-15,"['愛家', '發展', '認養', '平安', '植栽']"
1911.問政莫忘理性 從政莫忘初衷,陸生三限六不，政治人物小鼻子小眼睛，只會誤國誤民。美牛案，民進黨排山倒海的抗爭，如今啥事也沒有。美豬案，馬政府堅壁清野，該讓則讓，該爭則爭，人民也要給他掌聲。 ＥＣＦＡ民進黨當初發動抗爭時，世紀災難、木,2014-01-15,"['民進', '抗爭', '陸生', '三限六', '只會']"
1912.要成為老闆愛將 態度最重要,高雄高工教師廖芳慶指導社團「生涯拔尖小組」，昨天舉辦生涯規畫營隊，邀優秀學長姊返校分享經驗。三商美邦人壽經理曾靖紘教大家「如何成為老闆的愛將」，強調態度最重要！ 廖芳慶邀集校內各科學群的優秀學生，組成「,2014-01-15,"['廖芳慶', '生涯', '高工', '教師', '指導']"
1913.設退場基金 跨部會審核,一位教育工作者描述目前許多私校像裝著「葉克膜」，招生慘淡、難翻身，但卻因捨不得校地校產全數充公，仍打死不退；但拖著師生，一步步爛下去，社會也付出極大成本。 學者估算，國內大專遭遇少子化衝擊最嚴峻的時刻，,2014-01-15,"['許多', '私校', '裝著', '葉克膜', '慘淡']"
1914.老外過年 也愛討吉祥,越南人也發紅包 來自越南，就讀義守大學碩二的梁雪英說，自己最喜歡的過年習俗是「發紅包」，因為在越南，這代表著發紅包的人向對方獻上「來年的祝福」，每個人都會發紅包給同輩或長輩。此外，還會在過年期間買海棠花,2014-01-15,"['發紅包', '越南', '讀義守', '大學', '碩二']"
1915.統一,統一企業透過轉投資並持股超過七成的統一中控，布局大陸飲料與方便麵市場，是僅次於康師傅的第二大食品業者。今年將持續既定擴廠計畫，預計到年底大陸生產基地總數可達40個。 統一企業董事長羅智先對大陸市場持樂觀看,2014-01-15,"['大陸', '統一', '企業', '市場', '透過']"
1916.車廠踩油門 搶攻環保車,大陸政府自2013年9月起，提供每車人民幣6萬元（約新台幣30萬元）補助，增加環保車買氣。各大車廠積極生產及銷售高性能環保車，搶占大陸這個全球最大汽車市場。 為解決日益嚴峻的大氣汙染及能源問題，大陸已開始對純電,2014-01-15,"['大陸', '萬元', '環保車', '2013', '每車']"
1917.「這裡人情濃」 陸生愛讀屏教大,國立屏東教育大學近年來頗受陸生歡迎，每年約有250位交換學生到屏教大上課，其中又以中文系最夯，今年9月，泉州師範大學的通信工程系及音樂系都將跨海來台，開啟兩岸更多元的教育交流。 受少子化影響，近年各大專院校,2014-01-15,"['近年', '國立', '屏東', '大學', '陸生']"
1918.首府大顧外生 設穆斯林禱告室,安撫外籍生心情，台灣首府大學設置穆斯林禱告室，提供伊斯蘭教學生早、晚禱及研讀可蘭經，學生餐廳也設置清真區，讓學生可安心享用家鄉美食，排遣思鄉情懷。學校貼心提供多元服務，讓外籍生有「他鄉變故鄉」之感。 為,2014-01-15,"['設置', '學生', '外籍', '安撫', '台灣']"
1919.陸擬 同意 人道探視權、台生享醫保,陸委會主委王郁琦今天上午將搭機飛抵南京，下午與大陸國台辦主任張志軍會談，這也是首位中華民國政府官員以正式官銜訪問大陸，為兩岸官方往來建立常態機制踏出第一步；據了解，中共高層傾向有條件同意兩岸兩會互設辦,2014-01-15,"['兩岸', '陸委會', '王郁琦', '將搭機', '大陸國']"
1920.張顯耀 挺陸生納入健保,陸委會副主委張顯耀昨（11）日承諾，大陸方面若同意讓大陸就學的台生享有全國醫療保險，陸委會將在立法院下個會期推動修法，讓陸生參加全民健保，並享有居留身分，藉以招收大陸優秀學生。 來台就讀陸生至今未能納健保,2014-01-15,"['大陸', '陸生', '享有', '陸委會', '張顯耀']"
1921.陳德華 籲放寬來台限制,台灣招收優秀陸生刻不容緩。教育部次長陳德華昨（11）日指出，台灣擋不住優秀學生赴國外求學，但我方對大陸仍有「三限六不」招生阻力，期待限制逐漸放寬，吸引優秀陸生來台就讀。 財經立法促進院舉辦的「2014財經立法,2014-01-15,"['台灣', '優秀陸', '財經', '立法', '生刻']"
1922.外籍生來台實習 不包含陸生,為大學攬才鋪路，教育部開放外籍生到國內大學實習，今天發布外國籍學生至中華民國各級學校及教育機構實習要點，即日起，在國外大學就讀的外籍學生，可申請來台灣的大學或教育機構實習，進行六個月以內的短期研究，但,2014-01-15,"['大學', '實習', '學生', '機構', '外籍']"
1923.陸生健保 我下會期推修法,中共國台辦主任張志軍昨天表示，大陸將讓在陸台生享有全國醫療保險。陸委會副主委張顯耀昨天在一場論壇中表示，大陸方面同意讓大陸就學的台生享有全國醫療保險，陸委會將在立法院下個會期推動修法，讓陸生參加全民健,2014-01-15,"['全國', '醫療', '保險', '大陸', '享有']"
1924.在野黨：王張會結論空洞,王張會昨天登場，國民黨立委多持肯定態度，認為這是兩岸關係發展史上的重要一刻；在野黨則批評會談內容徒具形式，甚至要求廢除海基會。 台聯主席黃昆輝說，陸委會主委王郁琦是台灣第一位赴中國大陸訪問的閣員，但格局,2014-01-15,"['立委', '王張會', '登場', '國民黨', '多持']"
1925.頂尖大學挖頂尖陸生 時機到了,陸委會主委王郁琦昨天到南京大學演講，並以他與南京大學「特殊的緣份」作為開場。 其實，不僅王郁琦與南京大學「淵源深厚」，南京大學與台灣頂尖大學也有合作關係。 一九九五年新竹清華大學前校長沈君山先生與香港科,2014-01-15,"['大學', '王郁琦', '南京', '一九九五年', '陸委會']"
1926.建立機制 下一步更順暢,王張會沒有像兩會會談後簽署協議，達成的共識也並沒有很多。既然這樣，為什麼還要會面呢？ 單是兩岸官方的這次會面就意義重大，象徵著兩岸關係邁出了新的一步，也為日後其他台灣現任官員到大陸而有了前例可循。 去年,2014-01-15,"['會面', '王張', '兩會會', '簽署', '協議']"
1927.王郁琦：台灣以民主為傲,陸委會主委王郁琦昨天在南京大學演講時，暢談民主價值和人權，直指台灣民主政治雖不完美，但是民眾引以為傲的生活方式；他同時力促兩岸青年交流，真心做朋友，以友誼跨越兩岸差異，永保兩岸和平。 王郁琦昨天下午在南,2014-01-15,"['兩岸', '王郁琦', '民主', '陸委會', '大學演']"
1928.王郁琦語帶詼諧 台下笑聲一片 拉陸生 「你會捨不得走」,陸委會主委王郁琦昨天在南京大學演講，內容生動，接受學生提問時回應風趣，還向陸生推銷台灣說台灣美好的事情太多，「希望你會捨不得回來」。 他在演講中提及，一直珍藏當時南大同學贈送給他的雨花石，「這些石頭有著,2014-01-15,"['演講', '台灣', '陸委會', '王郁琦', '大學']"
1929.座位有限 有人硬被勸離 師生提問 有人語帶挑戰,陸委會主委王郁琦昨天下午在南京大學演講，大陸方面將演講地點安排在商學院一處小型演講廳，演講廳未全開，約有五分之一的空間以活動隔板隔開，扣除媒體及大批安全人員後，只能容納不到兩百名學生進場聆聽。 據了解，,2014-01-15,"['演講廳', '陸委會', '王郁琦', '大學', '演講']"
1930.陸生可當教學、研究助理 仍禁校外打工,「三限六不」政策再鬆綁。原本陸生不能打工，但教育部最近發布解釋令，從寬認定，如果為課程、論文研究的一部分，或是畢業條件、所有學生一體適用，陸生就能擔任研究或教學助理，且可領鐘點費，即起實施；至於校外打,2014-01-15,"['三限六', '陸生', '發布', '解釋', '認定']"
1931.可當教學助理 陸生：總算人性化 教授：多開放企業實習,教育部將開放陸生在校內擔任教學研究助理，消息一出，陸生大呼「總算人性化」，也有教授呼籲多開放陸生參與產學合作實習，以吸引優秀陸生來台。 兩年前從浙江來台求學的伍文超，現就讀台大電機研究所二年級。他感慨，,2014-01-15,"['陸生', '將開', '放陸生', '內擔', '總算']"
1932.讓優秀陸生 提升台灣學術,王張會在對岸熱烈開展，象徵兩岸關係進入新的扉頁。此行議題之一，是兩岸學生醫療問題。事實上，台灣對陸生還設下「三限六不」的緊箍咒，其中一項便是不准「打工」，現在教育部願意從寬認定，讓陸生可以從事與課程相,2014-01-15,"['陸生', '王張', '對岸', '熱烈', '開展']"
1933.美國製造業回暖 台灣應把握機會轉型,美國經濟正式復甦，頁岩油氣開採技術的大躍進，降低製造成本，讓散居海外的美國製造業開始回流，這項大趨勢將創造出全新的供應鏈模式，加上量化寬鬆（QE）退場後，美元會進入至少5年的強勢時代，屆時新台幣會相對貶值,2014-01-15,"['美國', '經濟', '岩油', '氣開', '採技術']"
1934.僑胞的健保，陸生的健保,「王張會」正熱，兩岸後續會談項目包括了陸生納入健保，由於連外籍生在符合特定條件下都可享有健保，獨獨排除陸生，的確變成了人權議題。但輿論對此仍有分歧意見，如何降低政治波瀾，也要花點功夫。 在此同時，更加引,2014-01-15,"['陸生', '健保', '王張會', '正熱', '兩岸後續']"
1935.陸生來台就讀 即起報名,103學年陸生來台就讀研究所、二技，已開放網路報名至4月初，5月正式分發放榜。陸生聯招會表示，今年陸生招生名額都有增加，碩、博士班增加594名、二技也增加45名；目前還未開放報名的大學部，招生名額預計也會增加。,2014-01-15,"['陸生', '二技', '開放', '報名', '名額']"
1936.大學登陸招生 教部別再迴避,兩岸王張會，我們喜見招收陸生的障礙逐漸在解除！ 因為大陸釋出讓台生享有全國醫療保險的福利，陸委會副主委張顯耀承諾陸委會將推動修法，讓陸生參加健保，並享有居留身分，藉以招收大陸優秀學生。無獨有偶，除了前此,2014-01-15,"['陸生', '招收', '享有', '兩岸', '張會']"
1937.全球搶人才 台灣還在三限六不,近年來，包括星港陸各大學積極來台灣挖好學生，祭出優渥條件，但反觀台灣，已有國際化不足的先天劣勢，又對外籍生和陸生設下重重限制；當全球邁大步到處搶好學生，台灣卻還在裹小腳，在這波全球「搶人才」競賽中，孰,2014-01-15,"['台灣', '學生', '星港陸', '各大學積', '極來']"
1938.出國讀大學 一年比一年多,不少高中都指出，近年高中學生出國讀大學人數持續增加，除了美國、歐洲，香港、大陸也獲青睞。香港多所大學持續來台招生，加上離台灣近，又有國際化環境，同時祭出高額獎學金，近年來也很夯。 北一女主任輔導教師王蕙,2014-01-15,"['高中', '近年', '國讀', '大學人', '數持續']"
1939.陸生轉學考將比照台生,教育部修正「大陸地區人民來臺就讀專科以上學校辦法」，刪除陸生申請轉學、轉系時，不得降轉規定。高教司司長黃雯玲指出，過去陸生參加轉學考，必須同時取得兩校同意書才可報名，為了不讓陸生感到不公平，未來陸生將,2014-01-15,"['陸生', '大陸', '地區', '專科', '學校']"
1940.鬆綁！陸生轉學考規定 擬比照台生,陸生來台就學限制漸漸鬆綁，除了擬修法納入健保、也已開放擔任教學及研究助理。教育部昨天透露，正打算修法，讓陸生參加轉學考時，不必像過去一樣，先取得轉出、轉入兩校同意書才可辦理。另外，陸生轉學「不得降轉」,2014-01-15,"['陸生', '轉學', '擬修', '法納入', '健保']"
1941.兩岸文教交流 連戰：逐步推進,國民黨榮譽主席連戰上午到北京大學，接受北大頒贈名譽教授證書，成為北大的一分子。他在致詞時，勉勵北大的師生，要為中華文化未來的精彩與輝煌，承擔重任。 連戰上午與連方瑀、林豐正、江丙坤，在海協會副會長鄭立中,2014-01-15,"['北大', '連戰', '江丙坤', '上午', '國民黨']"
1942.北京生豬產量高 價格大跌 中央將啟動冷凍儲藏,由於生豬產能偏高、市場供過於求，去年12月中旬以來，大陸生豬價格大幅下滑。為防止生豬價格過度下跌，相關部門準備啟動中央儲備凍豬肉收儲工作。,2014-01-15,"['生豬', '價格', '產能', '市場', '供過']"
1943.服貿戰場 內政委會藍綠交鋒,立法院新會期明日開議，審查兩岸服貿協議的主戰場、內政委員會，成為朝野攻防重心，卻仍呈現藍熱綠冷態勢。但據了解，國民黨方面，原先表態將出走的內政委員會國民黨召委張慶忠，在黨鞭強力勸說下，可望勉為其難續留,2014-01-15,"['員會', '國民黨', '政委', '新會期', '開議']"
1944.起薪26K 四小龍最低,國發會主委管中閔昨天說已經沒有亞洲四小龍，提醒台灣要面對自己的問題。人力銀行業者指出，台灣的年輕人除了要面對低起薪、薪資不成長的困境，惡劣的就業環境還會衍生更多問題。 根據勞動部、韓國經營者協會（ＫＥＦ,2014-01-15,"['台灣', '要面', '問題', '國發會', '管中']"
1945.再鬆綁！國立大學 8月起可招陸生,教育部規定僅私立大學能招大學部陸生，國立大學只能招大陸碩博士生的規定將鬆綁。八月起，四十九所國立大學和科大可招學士班陸生，但每校只開放五人，且為外加，不影響台生名額。 台大、清大及台師大等國立大學昨聞訊,2014-01-15,"['大學', '陸生', '國立', '規定僅', '大學能']"
1946.頂尖國立大學開放 陸生：有吸引力,教育部鬆綁陸生政策的腳步越來越快，將來陸生來台念大學，也可以考慮國立大學，不再受限私校。有台生贊同這項作法讓兩岸招生待遇平等化；有陸生質疑每校只有五個名額，宣示意義大於實質。 台灣留學大陸青年學生發展協,2014-01-15,"['腳步', '越來', '將來', '陸生來', '台念大學']"
1947.陸生訪技職 圍著一顆頭「偷師」,拚技職兩岸有共識！弘光科大昨邀請50多名陸生來台參訪，體驗台灣技職教育環境與師資，陸生們上課踴躍發問，直呼大開眼界。 弘光國際長胡庭禎指出，來台攻讀學位或短期研修的陸生，人數持續攀升，尤其專科生畢業後就業,2014-01-15,"['陸生', '弘光', '拚技職', '兩岸', '有共識']"
1948.林文伯：半導體春燕飛來了,矽品董事長林文伯昨（22）日表示，半導體景氣春燕已經飛來，包括通訊產品及遊戲機銷售超乎預期，矽品首季營運可望優於原本預估值，不排除上修資本支出。 這也是開春以來，首位重量級半導體產業大老針對半導體景氣釋出,2014-01-15,"['矽品', '半導體', '林文伯', '22', '景氣春燕']"
1949.宣明智 揪生技業攻陸,聯電榮譽副董事長宣明智轉戰生技領域，將扮生技業赴大陸打江山的嚮導，預定今年召集20家生技業赴大陸拓展產品。 宣明智昨（22）日參加交大電子物理及電子工程系50周年慶時表示，他近幾年幾乎都把他的投資和事業放在生,2014-01-15,"['大陸', '電子', '明智', '聯電榮譽', '轉戰']"
1950.訪彰 吳敦義談陸生 蔡英文拜菩薩,繼台北市長郝龍斌、新北市長朱立倫走訪彰化縣，民進黨前主席蔡英文、副總統吳敦義昨天也到彰化縣參加活動，讓民眾嗅出日漸激烈的選舉氣氛。 花壇鄉公所昨天舉辦登山健行暨新春團拜，蔡英文先到「虎山岩」參拜觀世音菩,2014-01-15,"['彰化', '英文', '健行', '郝龍斌', '新北市']"
1951.勝華 今年要節流54億,勝華（2384）董事長兼總經理黃顯雄昨（24）日表示，今年再啟動第二階段精實作業，大陸觸控面板後段製程將在今年中遷往越南廠生產。法人估計，隨著勝華今年折舊減少，以及大陸生產線遷到越南節省下的人事及廠務運轉費,2014-02-25,"['勝華', '大陸', '越南', '今年', '2384']"
1952.美野雞大學 95％證書給陸生,人民日報報導，美國野雞大學的學位證書有百分之九十五頒給了中國人，而中國與全球化研究中心表示，依據目前的調查顯示，報考國外「野雞大學」主要有三種人：第一種是不知情受騙型，第二種是無法完成學業型，第三種是,2014-02-25,"['種是', '百分之九十五', '日報', '報導', '美國野']"
1953.就一個公平 多少陸生多少怨,政府的招收陸生政策，最近提出一連串改善與鬆綁的計畫，但依然得不到掌聲，關鍵就在一個公平的道理。 先就開放健保而言，台灣面對陸生健保問題不是「有」與「沒有」的差別，而是對待陸生與外籍生、僑生的雙重標準。如,2014-02-25,"['陸生', '健保', '一連串', '掌聲', '關鍵']"
1954.葉克冬來台考察 拜會蔡清淵,大陸國台辦副主任葉克冬前天率團來台參訪，首站拜會台灣首府大學董事長蔡清淵等人，雙方認為，台灣離島休閒旅遊資源，兩岸有很大合作空間，期望發揮產業互補，一起賺觀光財。 葉克冬一行8人，前天循小三通來台，展開,2014-02-25,"['葉克冬', '台灣', '前天', '大陸國', '台辦']"
1955.傾聽學生 大葉交通車改革奏效,彰化大葉大學位在半山腰，學生過去因搭公車不方便，多以機車代步，山路蜿蜒，常出車禍受傷。3年前校長武東星聽學生建議，出資讓學生搭乘交通車上下課，大幅降低車禍發生率，現在大一新生幾乎不買車，搭公車上課。 大,2014-02-25,"['車禍', '大葉', '大學位', '學生過', '公車']"
1956.蔣丙煌：解決食安問題,台大食品科技研究所特聘教授蔣丙煌將接下行政院科技政委一職，他昨（26）日表示，盼發揮所長，整合部會解決食安及人才培育問題，推動陸生政策再鬆綁，就學權益比照外籍生。 蔣丙煌說，他和行政院長江宜樺都在台大任教,2014-02-25,"['行政院', '台大', '食品科技', '蔣丙煌將', '一職']"
